rank_pr,rank_wr,rank_wr_vs50,rank_pr_slope,rank_pr_avg3,rank_pr_peak,vct_pr_last,vct_wr_last,vct_pr_avg,vct_pre_n,vct_profile,vct_pr_peak_all,vct_pr_slope,rank_vct_gap,n_total_patches,n_nerf_patches,n_buff_patches,acts_since_patch,last_direction,last_combined,last_rank_verdict,last_vct_verdict,last_max_skill_w,last_trigger_type,recent_dual_miss_count,recent_buff_fail_count,patch_streak,patch_streak_direction,map_dep_score,top_map_in_rotation,effective_map_dep,map_explains_vct_drop,pro_rank_ratio,agent_team_synergy,agent_complexity,agent_replaceability,design_rank_only,design_pro_only,rank_low_unexpected,vct_low_unexpected,both_weak_signal,kit_score,has_smoke,has_cc,has_info,has_mobility,has_heal,has_revive,high_value_smoke,high_value_cc,kit_pr_gap,replaceable_low_pr,low_kit_weak_signal,agent_tier_score,tier_gap,op_synergy,geo_synergy,geo_bonus,smoke_vct_dom,mobility_rank_dom,kit_x_rank_pr,heal_low_rank,revive_low_rank,info_low_vct,cc_low_rank,smoke_low_vct,rank_dominant_flag,skill_ceiling_score,pro_dominant_flag,map_versatility,map_hhi,map_specialist,specialist_low_pr,versatile_nerf_signal,rank_pr_vs_peak,buff_miss_flag,nerf_miss_flag,buff_hit_flag,nerf_hit_flag,dir_verdict_code,strength_vs_direction,agent,act,act_idx,label,label_direction,label_skill,label_trigger,label_context,label_has_rework,label_group
8.871,50.25,0.25,-0.20099999999999846,9.309666666666667,15.558,2.3,66.7,1.7333333333333332,20,pro_marginal,4.2,0.5499999999999997,7.137666666666667,4,3,1,1,buff,DUAL_MISS,MISS,MISS,2.0,rank,1,1,1,buff,1.064,1,1.064,0.0,0.2592717844662383,0.0,0.2,0.7,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.2742,0.0,0.0,2,-0.5,0.0,0.0,0.0,0.0,1.7742,2.661,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,7.0,0.0003,0.0,0.0,1.774,0.5701889703046664,1.0,0.0,0.0,0.0,1.0,0.25,Reyna,E11A2,27,stable_rank_only,none,none,none,none,0.0,stable
9.332,50.14,0.14000000000000057,-0.2265000000000012,9.329333333333333,15.558,1.0,0.0,1.3,24,pro_marginal,4.2,4.454170643275474e-17,8.032,4,3,1,2,buff,DUAL_MISS,MISS,MISS,2.0,rank,1,1,1,buff,1.06,1,1.06,0.0,0.10715816545220745,0.0,0.2,0.7,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.36640000000000006,0.0,0.0,2,-0.5,0.0,0.0,0.0,0.0,1.8664,2.8,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,7.0,0.0002,0.0,0.0,1.866,0.5998200282812701,1.0,0.0,0.0,0.0,1.0,0.14000000000000057,Reyna,E11A3,28,buff_X_rank_followup,buff,X,rank,followup,,buff
7.793,49.82,-0.17999999999999972,-0.5389999999999994,8.665333333333335,15.558,0.9,50.0,1.0333333333333334,26,pro_marginal,4.2,-0.049999999999999864,6.759666666666667,5,4,1,0,nerf,DUAL_MISS,MISS,MISS,2.0,rank,2,1,1,nerf,1.059,1,1.059,0.0,0.11548825869369947,0.0,0.2,0.7,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.058599999999999985,0.0,0.0,2,-0.5,0.0,0.0,0.0,0.0,1.5586,2.338,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,7.0,0.0003,0.0,0.0,1.558,0.5008998585936496,0.0,1.0,0.0,0.0,-1.0,0.17999999999999972,Reyna,E12A1,29,buff_multi_rank_followup,buff,multi,rank,followup,,buff
6.918,49.4,-0.6000000000000014,-1.2070000000000016,8.014333333333333,15.558,0.9,50.0,1.0333333333333334,26,pro_marginal,4.2,-0.049999999999999864,5.884666666666667,6,4,2,0,buff,DUAL_MISS,MISS,MISS,2.0,rank,3,2,1,buff,1.06,1,1.06,0.0,0.13009540329575023,0.0,0.2,0.7,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.11640000000000006,0.0,0.0,2,-0.5,0.0,0.0,0.0,0.0,1.3836,2.075,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,7.0,0.0003,0.0,0.0,1.383,0.4446586964905515,1.0,0.0,0.0,0.0,1.0,-0.6000000000000014,Reyna,V26A2,30,stable_rank_only,none,none,none,none,0.0,stable
10.685,51.81,1.8100000000000023,0.0,10.685,10.685,0.0,,0.0,0,pro_absent,0.0,0.0,,0,0,0,99,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,0.0,0.9,0.3,0.8,0.0,0.0,0.0,1.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.11299999999999999,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,4.808,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.0,0.3,0.0,0.0,1.496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sage,E2A1,0,stable_balanced,none,none,none,none,0.0,stable
13.106,50.6,0.6000000000000014,2.420999999999997,11.8955,13.106,0.0,,0.0,0,pro_absent,0.0,0.0,,0,0,0,99,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,0.0,0.9,0.3,0.8,0.0,0.0,0.0,1.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.3712,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,5.898,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.0,0.3,0.0,0.0,1.835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sage,E2A2,1,stable_strong,none,none,none,none,0.0,stable
14.173,51.34,1.3400000000000034,1.744,12.654666666666666,14.173,0.0,,0.0,0,pro_absent,0.0,0.0,,0,0,0,99,none,UNKNOWN,NO_DATA,NO_DATA,2.0,rank,0,0,0,none,1.0,1,1.0,0.0,0.0,0.9,0.3,0.8,0.0,0.0,0.0,1.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.5846,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,6.378,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.0,0.3,0.0,0.0,1.984,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Sage,E2A3,2,nerf_multi_rank,nerf,multi,rank,first,,nerf
13.248,51.71,1.7100000000000009,0.07099999999999851,13.509,14.173,0.0,,0.0,0,pro_absent,0.0,0.0,,1,1,0,0,nerf,UNKNOWN,MISS,NO_DATA,2.0,rank,0,0,1,nerf,1.0,1,1.0,0.0,0.0,0.9,0.3,0.8,0.0,0.0,0.0,1.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.39959999999999996,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,5.962,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.0,0.3,0.0,0.0,1.855,0.9347350596204049,0.0,0.0,0.0,0.0,0.0,-1.7100000000000009,Sage,E3A1,3,stable,,,,,,stable
12.731,51.38,1.3800000000000026,-0.7209999999999985,13.384,14.173,0.0,,0.0,0,pro_absent,0.0,0.0,,1,1,0,1,nerf,UNKNOWN,MISS,NO_DATA,2.0,rank,0,0,1,nerf,1.0,1,1.0,0.0,0.0,0.9,0.3,0.8,0.0,0.0,0.0,1.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.2961999999999998,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,5.729,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.0,0.3,0.0,0.0,1.782,0.8982572497001341,0.0,0.0,0.0,0.0,0.0,-1.3800000000000026,Sage,E3A2,4,stable_strong,none,none,none,none,0.0,stable
11.083,51.26,1.259999999999998,-1.0825000000000007,12.354,14.173,0.0,,0.0,0,pro_absent,0.0,0.0,,1,1,0,2,nerf,UNKNOWN,MISS,NO_DATA,2.0,rank,0,0,1,nerf,1.0,1,1.0,0.0,0.0,0.9,0.3,0.8,0.0,0.0,0.0,1.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.033399999999999874,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,4.987,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.0,0.3,0.0,0.0,1.552,0.7819798207860016,0.0,0.0,0.0,0.0,0.0,-1.259999999999998,Sage,E3A3,5,stable_balanced,none,none,none,none,0.0,stable
8.878,53.02,3.020000000000003,-1.9264999999999983,10.897333333333334,14.173,0.0,,0.0,0,pro_absent,0.0,0.0,,1,1,0,3,nerf,UNKNOWN,MISS,NO_DATA,2.0,rank,0,0,1,nerf,1.0,1,1.0,0.0,0.0,0.9,0.3,0.8,0.0,0.0,0.0,1.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.47439999999999993,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,3.995,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.0,0.3,0.0,0.0,1.243,0.6264023142595075,0.0,0.0,0.0,0.0,0.0,-3.020000000000003,Sage,E4A1,6,stable,,,,,,stable
8.214,51.29,1.2899999999999991,-1.4344999999999999,9.391666666666666,14.173,0.0,,0.0,0,pro_absent,0.0,0.0,,1,1,0,4,nerf,UNKNOWN,MISS,NO_DATA,2.0,rank,0,0,1,nerf,1.0,1,1.0,0.0,0.0,0.9,0.3,0.8,0.0,0.0,0.0,1.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6072,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,3.696,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.0,0.3,0.0,0.0,1.15,0.5795526705708036,0.0,0.0,0.0,0.0,0.0,-1.2899999999999991,Sage,E4A2,7,stable_balanced,none,none,none,none,0.0,stable
7.891,51.29,1.2899999999999991,-0.4934999999999998,8.327666666666666,14.173,42.5,45.1,42.5,1,pro_staple,42.5,0.0,-34.609,1,1,0,5,nerf,UNKNOWN,MISS,NO_DATA,2.0,rank,0,0,1,nerf,1.0,1,1.0,0.0,5.3858826511215305,0.9,0.3,0.8,0.0,0.0,0.0,0.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6718,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,3.551,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.0,0.3,0.0,0.0,1.105,0.556762858957172,0.0,0.0,0.0,0.0,0.0,-1.2899999999999991,Sage,E4A3,8,stable_strong,none,none,none,none,0.0,stable
7.727,50.98,0.9799999999999969,-0.24350000000000124,7.944,14.173,22.7,56.7,32.6,2,pro_staple,42.5,-19.800000000000004,-24.873,1,1,0,6,nerf,UNKNOWN,MISS,NO_DATA,2.0,rank,0,0,1,nerf,1.0,1,1.0,0.0,2.937750744143911,0.9,0.3,0.8,0.0,0.0,0.0,0.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7045999999999999,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,3.477,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.0,0.3,0.0,0.0,1.082,0.5451915614196007,0.0,0.0,0.0,0.0,0.0,-0.9799999999999969,Sage,E5A1,9,stable_balanced,none,none,none,none,0.0,stable
7.728,51.0,1.0,-0.08149999999999928,7.782,14.173,22.7,56.7,32.6,2,pro_staple,42.5,-19.800000000000004,-24.872,1,1,0,7,nerf,UNKNOWN,MISS,NO_DATA,2.0,rank,0,0,1,nerf,1.0,1,1.0,0.0,2.9373706004140785,0.9,0.3,0.8,0.0,0.0,0.0,0.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7044000000000001,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,3.478,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.0,0.3,0.0,0.0,1.082,0.545262118111903,0.0,0.0,0.0,0.0,0.0,-1.0,Sage,E5A2,10,buff_multi_rank,buff,multi,rank,first,,buff
7.925,50.69,0.6899999999999977,0.09900000000000045,7.793333333333333,14.173,21.5,48.6,28.900000000000002,3,pro_staple,42.5,-10.5,-20.975,2,2,0,0,nerf,RANK_FAIL,MISS,HIT,2.0,rank,0,0,2,nerf,1.0,1,1.0,0.0,2.7129337539432177,0.9,0.3,0.8,0.0,0.0,0.0,0.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.665,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,3.566,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.0,0.3,0.0,0.0,1.109,0.5591617864954491,0.0,0.0,0.0,0.0,-0.5,-0.6899999999999977,Sage,E6A1,11,stable_balanced,none,none,none,none,0.0,stable
7.617,50.52,0.5200000000000031,-0.05549999999999953,7.756666666666667,14.173,21.5,48.6,28.900000000000002,3,pro_staple,42.5,-10.5,-21.283,2,2,0,1,nerf,RANK_FAIL,MISS,HIT,2.0,rank,0,0,2,nerf,1.0,1,1.0,0.0,2.822633582775371,0.9,0.3,0.8,0.0,0.0,0.0,0.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7265999999999999,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,3.428,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.0,0.3,0.0,0.0,1.066,0.5374303252663515,0.0,0.0,0.0,0.0,-0.5,-0.5200000000000031,Sage,E6A2,12,stable_balanced,none,none,none,none,0.0,stable
6.811,51.29,1.2899999999999991,-0.5570000000000002,7.4510000000000005,14.173,21.5,48.6,28.900000000000002,3,pro_staple,42.5,-10.5,-22.089000000000002,2,2,0,2,nerf,RANK_FAIL,MISS,HIT,2.0,rank,0,0,2,nerf,1.701,1,1.701,0.0,3.156658346791954,0.9,0.3,0.8,0.0,0.0,0.0,0.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8877999999999999,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,3.065,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7.0,0.0154,0.0,0.0,1.341,0.48056163127072604,0.0,0.0,0.0,0.0,-0.5,-1.2899999999999991,Sage,E6A3,13,stable_balanced,none,none,none,none,0.0,stable
4.05,51.65,1.6499999999999986,-1.7834999999999994,6.1593333333333335,14.173,18.4,55.2,20.866666666666667,4,pro_staple,42.5,-2.1500000000000017,-16.816666666666666,2,2,0,3,nerf,RANK_FAIL,MISS,HIT,2.0,rank,0,0,2,nerf,1.967,0,0.0,0.0,4.54320987654321,0.9,0.3,0.8,0.0,0.0,0.0,0.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.44,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,1.822,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7.0,0.0284,0.0,0.0,0.787,0.2857546038241727,0.0,0.0,0.0,0.0,-0.5,-1.6499999999999986,Sage,E7A1,14,stable_balanced,none,none,none,none,0.0,stable
3.727,51.07,1.0700000000000003,-1.5419999999999998,4.862666666666667,14.173,5.5,33.3,8.9,7,pro_viable,42.5,-0.8499999999999986,-5.173,2,2,0,4,nerf,RANK_FAIL,MISS,HIT,2.0,rank,0,0,2,nerf,1.827,0,0.0,1.827,1.475717735444057,0.9,0.3,0.8,0.0,0.0,0.0,0.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5046,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,1.677,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7.0,0.0259,0.0,0.0,0.726,0.26296479221054114,0.0,0.0,0.0,0.0,-0.5,-1.0700000000000003,Sage,E7A2,15,stable_balanced,none,none,none,none,0.0,stable
4.756,51.23,1.2299999999999969,0.3530000000000005,4.177666666666666,14.173,4.0,20.0,7.833333333333333,8,pro_viable,42.5,-5.000000000000001,-3.077333333333333,2,2,0,5,nerf,RANK_FAIL,MISS,HIT,2.0,rank,0,0,2,nerf,1.813,0,0.0,1.813,0.8410428931875525,0.9,0.3,0.8,0.0,0.0,0.0,1.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2988,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7.0,0.0204,0.0,0.0,0.932,0.33556762858957173,0.0,0.0,0.0,0.0,-0.5,-1.2299999999999969,Sage,E7A3,16,buff_multi_rank,buff,multi,rank,first,,buff
4.29,51.4,1.3999999999999986,0.2814999999999988,4.257666666666666,14.173,4.0,20.0,7.833333333333333,8,pro_viable,42.5,-5.000000000000001,-3.543333333333333,3,2,1,0,buff,DUAL_MISS,MISS,MISS,2.0,rank,1,1,1,buff,1.9,1,1.9,0.0,0.9324009324009324,0.9,0.3,0.8,0.0,0.0,0.0,1.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.392,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7.0,0.0356,0.0,0.0,0.827,0.3026882099767163,1.0,0.0,0.0,0.0,1.0,1.3999999999999986,Sage,E8A1,17,stable_balanced,none,none,none,none,0.0,stable
3.66,51.14,1.1400000000000006,-0.548,4.235333333333333,14.173,4.0,20.0,7.833333333333333,8,pro_viable,42.5,-5.000000000000001,-4.173333333333333,3,2,1,1,buff,DUAL_MISS,MISS,MISS,2.0,rank,1,1,1,buff,1.853,1,1.853,0.0,1.0928961748633879,0.9,0.3,0.8,0.0,0.0,0.0,1.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.518,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,1.647,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,8.0,0.0292,0.0,0.0,0.711,0.2582374938262894,1.0,0.0,0.0,0.0,1.0,1.1400000000000006,Sage,E8A2,18,stable,,,,,,stable
2.454,50.81,0.8100000000000023,-0.9179999999999996,3.468,14.173,4.0,20.0,7.833333333333333,8,pro_viable,42.5,-5.000000000000001,-5.379333333333333,3,2,1,2,buff,DUAL_MISS,MISS,MISS,2.0,rank,1,1,1,buff,1.303,1,1.303,0.0,1.6299918500407498,0.9,0.3,0.8,0.0,0.0,1.0,1.0,1.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.7591999999999999,1.0,1.0,1,1.25,0.0,0.0,0.0,0.0,0.0,1.104,1.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,7.0,0.0058,0.0,0.0,0.488,0.173146122909758,1.0,0.0,0.0,0.0,1.0,0.8100000000000023,Sage,E8A3,19,stable_balanced,none,none,none,none,0.0,stable
2.165,50.76,0.759999999999998,-0.7474999999999999,2.7596666666666665,14.173,4.0,20.0,7.833333333333333,8,pro_viable,42.5,-5.000000000000001,-5.668333333333333,3,2,1,3,buff,DUAL_MISS,MISS,MISS,2.0,rank,1,1,1,buff,1.285,1,1.285,0.0,1.8475750577367205,0.9,0.3,0.8,0.0,0.0,1.0,1.0,1.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.817,1.0,1.0,1,1.25,0.0,0.0,0.0,0.0,0.0,0.974,1.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,7.0,0.0044,0.0,0.0,0.431,0.15275523883440345,1.0,0.0,0.0,0.0,1.0,0.759999999999998,Sage,E9A1,20,stable_balanced,none,none,none,none,0.0,stable
4.977,51.52,1.5200000000000031,1.2614999999999998,3.1986666666666665,14.173,0.6,0.0,3.3666666666666667,9,pro_marginal,42.5,-2.4499999999999993,1.6103333333333336,3,2,1,4,buff,DUAL_MISS,MISS,MISS,2.0,rank,1,1,1,buff,1.903,1,1.903,0.0,0.12055455093429776,0.9,0.3,0.8,0.0,0.0,0.0,1.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2546,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7.0,0.025,0.0,0.0,0.971,0.3511606575883723,1.0,0.0,0.0,0.0,1.0,1.5200000000000031,Sage,E9A2,21,stable_balanced,none,none,none,none,0.0,stable
3.228,51.24,1.240000000000002,0.5315000000000002,3.456666666666667,14.173,3.3,66.7,3.1,11,pro_marginal,42.5,1.350000000000001,0.1280000000000001,3,2,1,5,buff,DUAL_MISS,MISS,MISS,2.0,rank,0,0,1,buff,1.916,1,1.916,0.0,1.0223048327137545,0.9,0.3,0.8,0.0,0.0,0.0,1.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.6044,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,1.453,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7.0,0.0242,0.0,0.0,0.63,0.227757002751711,1.0,0.0,0.0,0.0,1.0,1.240000000000002,Sage,E9A3,22,stable_balanced,none,none,none,none,0.0,stable
2.094,52.03,2.030000000000001,-1.4415000000000011,3.433,14.173,1.1,50.0,7.233333333333334,15,pro_viable,42.5,-5.749999999999999,-5.139333333333335,3,2,1,6,buff,DUAL_MISS,MISS,MISS,2.0,rank,0,0,1,buff,2.478,1,2.478,0.0,0.5253104106972303,0.9,0.3,0.8,0.0,0.0,1.0,1.0,1.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.8312,1.0,1.0,1,1.25,0.0,0.0,0.0,0.0,0.0,0.942,1.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,7.0,0.0636,0.0,0.0,0.392,0.14774571368094264,1.0,0.0,0.0,0.0,1.0,2.030000000000001,Sage,E10A1,23,stable_weak,none,none,none,none,0.0,stable
2.529,51.68,1.6799999999999997,-0.34950000000000053,2.617,14.173,5.4,80.0,4.833333333333333,16,pro_marginal,42.5,-1.3,-2.304333333333333,3,2,1,7,buff,DUAL_MISS,MISS,MISS,2.0,rank,0,0,1,buff,1.955,1,1.955,0.0,2.135231316725979,0.9,0.3,0.8,0.0,0.0,1.0,0.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.7442,1.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,1.138,1.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,7.0,0.0287,0.0,0.0,0.491,0.17843787483242785,1.0,0.0,0.0,0.0,1.0,1.6799999999999997,Sage,E10A2,24,stable_balanced,none,none,none,none,0.0,stable
2.534,51.52,1.5200000000000031,0.21999999999999992,2.3856666666666664,14.173,5.4,55.6,5.866666666666667,20,pro_viable,42.5,0.6,-3.3326666666666673,3,2,1,8,buff,DUAL_MISS,MISS,MISS,2.0,rank,0,0,1,buff,1.905,1,1.905,0.0,2.131018153117601,0.9,0.3,0.8,0.0,0.0,1.0,0.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.7432,1.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,1.14,1.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,7.0,0.0256,0.0,0.0,0.494,0.17879065829393917,1.0,0.0,0.0,0.0,1.0,1.5200000000000031,Sage,E10A3,25,stable_balanced,none,none,none,none,0.0,stable
1.676,51.46,1.4600000000000009,-0.4264999999999995,2.2463333333333333,14.173,4.6,50.0,6.0,21,pro_viable,42.5,-1.7000000000000008,-4.324,3,2,1,9,buff,DUAL_MISS,MISS,MISS,2.0,rank,0,0,1,buff,1.293,1,1.293,0.0,2.7446300715990453,0.9,0.3,0.8,0.0,0.0,1.0,1.0,1.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.9148,1.0,1.0,1,1.25,0.0,0.0,0.0,0.0,0.0,0.754,1.0,1.0,0.0,1.0,0.0,0.0,0.1,1.0,7.0,0.005,0.0,0.0,0.334,0.11825301629859591,1.0,0.0,0.0,0.0,1.0,1.4600000000000009,Sage,E11A1,26,stable_balanced,none,none,none,none,0.0,stable
1.96,51.18,1.1799999999999997,-0.2869999999999998,2.0566666666666666,14.173,4.1,28.6,4.7,22,pro_marginal,42.5,-0.6500000000000002,-2.74,3,2,1,10,buff,DUAL_MISS,MISS,MISS,2.0,rank,0,0,1,buff,1.134,1,1.134,0.0,2.0918367346938775,0.9,0.3,0.8,0.0,0.0,1.0,1.0,1.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.858,1.0,1.0,1,1.25,0.0,0.0,0.0,0.0,0.0,0.882,1.0,1.0,0.0,1.0,0.0,0.0,0.1,1.0,7.0,0.0019,0.0,0.0,0.391,0.13829111691243914,1.0,0.0,0.0,0.0,1.0,1.1799999999999997,Sage,E11A2,27,buff_multi_role_inv_followup,buff,multi,role_inv,followup,,buff
3.122,51.69,1.6899999999999977,0.7229999999999994,2.252666666666667,14.173,1.9,75.0,1.5333333333333332,27,pro_marginal,42.5,0.5500000000000002,1.5886666666666667,4,2,2,0,buff,PRO_FAIL,HIT,MISS,2.0,role_inv,0,0,2,buff,2.131,1,2.131,0.0,0.6085842408712364,0.9,0.3,0.8,0.0,0.0,0.0,1.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.6256,0.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,1.405,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7.0,0.0364,0.0,0.0,0.602,0.22027799336767093,0.0,0.0,0.0,0.0,0.5,1.6899999999999977,Sage,E11A3,28,nerf_multi_rank,nerf,multi,rank,first,,nerf
2.615,52.06,2.0600000000000023,0.3275000000000002,2.5656666666666665,14.173,7.4,53.8,7.566666666666667,32,pro_viable,42.5,-2.8000000000000016,-4.951666666666667,5,3,2,0,nerf,MIXED,MISS,OVERSHOOT,2.0,rank,0,0,1,nerf,2.376,1,2.376,0.0,2.8298279158699806,0.9,0.3,0.8,0.0,0.0,1.0,0.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.7269999999999999,1.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,1.177,1.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,7.0,0.054,0.0,0.0,0.495,0.18450575037042266,0.0,0.0,0.0,0.0,-0.5,-2.0600000000000023,Sage,E12A1,29,stable_balanced,none,none,none,none,0.0,stable
2.356,51.58,1.5799999999999983,-0.38300000000000034,2.6976666666666667,14.173,7.4,53.8,7.566666666666667,32,pro_viable,42.5,-2.8000000000000016,-5.2106666666666674,5,3,2,1,nerf,MIXED,MISS,OVERSHOOT,2.0,rank,0,0,1,nerf,2.384,1,2.384,0.0,3.140916808149406,0.9,0.3,0.8,0.0,0.0,1.0,0.0,0.0,2.25,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.7788,1.0,0.0,1,1.25,0.0,0.0,0.0,0.0,0.0,1.06,1.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,7.0,0.0545,0.0,0.0,0.446,0.16623156706413603,0.0,0.0,0.0,0.0,-0.5,-1.5799999999999983,Sage,V26A2,30,stable_balanced,none,none,none,none,0.0,stable
