act,map,agent,uuid,matches,win_rate,kd
E7A1,Haven,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,45926,49.77,0.0
E7A1,Haven,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,70904,50.66,0.0
E7A1,Haven,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,53956,50.68,0.0
E7A1,Haven,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,10389,44.92,0.0
E7A1,Haven,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,14868,50.18,0.0
E7A1,Haven,Raze,f94c3b30-42be-e959-889c-5aa313dba261,32338,50.7,0.0
E7A1,Haven,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,119026,49.91,0.0
E7A1,Haven,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,31213,49.72,0.0
E7A1,Lotus,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,24029,52.23,0.0
E7A1,Lotus,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,16019,48.99,0.0
E7A1,Lotus,Omen,8e253930-4c05-31dd-1b6c-968525494517,89105,49.45,0.0
E7A1,Lotus,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,8442,47.6,0.0
E7A1,Lotus,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,29536,50.94,0.0
E7A1,Lotus,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,14582,50.99,0.0
E7A1,Lotus,Viper,707eab51-4836-f488-046a-cda6bf494859,10339,49.91,0.0
E7A1,Lotus,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,7558,47.76,0.0
E7A1,Lotus,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,43811,49.09,0.0
E7A1,Lotus,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,22439,49.61,0.0
E7A1,Lotus,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,10117,47.34,0.0
E7A1,Lotus,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,49190,49.83,0.0
E7A1,Lotus,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,65674,50.18,0.0
E7A1,Lotus,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,34876,50.31,0.0
E7A1,Lotus,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,53640,50.28,0.0
E7A1,Lotus,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,9156,48.46,0.0
E7A1,Lotus,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,56146,51.08,0.0
E7A1,Lotus,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,8910,45.44,0.0
E7A1,Lotus,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,18096,50.85,0.0
E7A1,Lotus,Raze,f94c3b30-42be-e959-889c-5aa313dba261,73308,50.65,0.0
E7A1,Lotus,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,94841,50.1,0.0
E7A1,Lotus,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,19153,48.66,0.0
E7A1,Pearl,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,24485,52.2,0.0
E7A1,Pearl,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,36327,50.24,0.0
E7A1,Pearl,Omen,8e253930-4c05-31dd-1b6c-968525494517,22041,48.08,0.0
E7A1,Pearl,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,7057,47.84,0.0
E7A1,Pearl,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,33413,51.16,0.0
E7A1,Pearl,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,30750,52.01,0.0
E7A1,Pearl,Viper,707eab51-4836-f488-046a-cda6bf494859,41211,50.35,0.0
E7A1,Pearl,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,9384,47.03,0.0
E7A1,Pearl,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,7467,47.66,0.0
E7A1,Pearl,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,20478,49.82,0.0
E7A1,Pearl,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,21837,46.45,0.0
E7A1,Pearl,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,44068,48.5,0.0
E7A1,Pearl,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,71548,50.45,0.0
E7A1,Pearl,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,31839,50.7,0.0
E7A1,Pearl,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,55199,50.17,0.0
E7A1,Pearl,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,14047,49.43,0.0
E7A1,Pearl,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,45477,50.94,0.0
E7A1,Pearl,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,15174,44.62,0.0
E7A1,Pearl,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,48246,50.59,0.0
E7A1,Pearl,Raze,f94c3b30-42be-e959-889c-5aa313dba261,28823,51.06,0.0
E7A1,Pearl,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,112806,49.77,0.0
E7A1,Pearl,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,31393,50.73,0.0
E7A1,Split,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,28292,52.23,0.0
E7A1,Split,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,10313,48.84,0.0
E7A1,Split,Omen,8e253930-4c05-31dd-1b6c-968525494517,87891,49.57,0.0
E7A1,Split,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,4246,47.67,0.0
E7A1,Split,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,85227,51.99,0.0
E7A1,Split,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,13577,50.15,0.0
E7A1,Split,Viper,707eab51-4836-f488-046a-cda6bf494859,8267,48.49,0.0
E7A1,Split,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,6799,46.95,0.0
E7A1,Split,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,20809,48.47,0.0
E7A1,Split,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,21900,49.38,0.0
E7A1,Split,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,1298,43.99,0.0
E7A1,Split,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,21845,47.84,0.0
E7A1,Split,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,61692,50.73,0.0
E7A1,Split,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,10336,48.78,0.0
E7A1,Split,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,77406,50.4,0.0
E7A1,Split,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,8576,48.59,0.0
E7A1,Split,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,34438,50.17,0.0
E7A1,Split,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,13129,44.6,0.0
E7A1,Split,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,26862,49.68,0.0
E7A1,Split,Raze,f94c3b30-42be-e959-889c-5aa313dba261,82290,50.62,0.0
E7A1,Split,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,92270,49.67,0.0
E7A1,Split,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,46267,49.14,0.0
E7A2,ALL,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,149699,49.62,0.0
E7A2,ALL,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,103084,49.7,0.0
E7A2,ALL,Omen,8e253930-4c05-31dd-1b6c-968525494517,450429,47.62,0.0
E7A2,ALL,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,51464,47.75,0.0
E7A2,ALL,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,305343,50.89,0.0
E7A2,ALL,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,168936,51.25,0.0
E7A2,ALL,Viper,707eab51-4836-f488-046a-cda6bf494859,317818,49.73,0.0
E7A2,ALL,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,98373,48.26,0.0
E7A2,ALL,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,133868,48.47,0.0
E7A2,ALL,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,56330,50.55,0.0
E7A2,ALL,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,27434,45.98,0.0
E7A2,ALL,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,454379,53.28,0.0
E7A2,ALL,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,333600,49.73,0.0
E7A2,ALL,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,669579,50.85,0.0
E7A2,ALL,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,366979,50.46,0.0
E7A2,ALL,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,249185,49.52,0.0
E7A2,ALL,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,438161,50.41,0.0
E7A2,ALL,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,267185,49.6,0.0
E7A2,ALL,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,162298,45.39,0.0
E7A2,ALL,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,49039,48.39,0.0
E7A2,ALL,Raze,f94c3b30-42be-e959-889c-5aa313dba261,488438,49.9,0.0
E7A2,ALL,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,810900,50.1,0.0
E7A2,ALL,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,600809,50.37,0.0
E7A2,Ascent,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,22153,51.01,0.0
E7A2,Ascent,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,11668,49.74,0.0
E7A2,Ascent,Omen,8e253930-4c05-31dd-1b6c-968525494517,94927,47.68,0.0
E7A2,Ascent,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,4732,46.45,0.0
E7A2,Ascent,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,34992,50.68,0.0
E7A2,Ascent,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,40441,52.33,0.0
E7A2,Ascent,Viper,707eab51-4836-f488-046a-cda6bf494859,3585,49.21,0.0
E7A2,Ascent,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,9113,47.28,0.0
E7A2,Ascent,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,12915,48.21,0.0
E7A2,Ascent,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,6470,50.0,0.0
E7A2,Ascent,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,957,48.59,0.0
E7A2,Ascent,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,73688,53.15,0.0
E7A2,Ascent,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,28914,49.08,0.0
E7A2,Ascent,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,96319,50.75,0.0
E7A2,Ascent,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,19702,48.68,0.0
E7A2,Ascent,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,19000,48.35,0.0
E7A2,Ascent,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,117303,51.02,0.0
E7A2,Ascent,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,87884,49.65,0.0
E7A2,Ascent,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,39611,45.51,0.0
E7A2,Ascent,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,7816,48.82,0.0
E7A2,Ascent,Raze,f94c3b30-42be-e959-889c-5aa313dba261,40578,49.21,0.0
E7A2,Ascent,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,142141,50.06,0.0
E7A2,Ascent,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,64767,51.11,0.0
E7A2,Bind,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,74290,49.69,0.0
E7A2,Bind,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,19362,49.89,0.0
E7A2,Bind,Omen,8e253930-4c05-31dd-1b6c-968525494517,40709,46.78,0.0
E7A2,Bind,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,4897,46.87,0.0
E7A2,Bind,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,42230,50.89,0.0
E7A2,Bind,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,24464,51.14,0.0
E7A2,Bind,Viper,707eab51-4836-f488-046a-cda6bf494859,14832,48.91,0.0
E7A2,Bind,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,19060,49.12,0.0
E7A2,Bind,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,15835,47.36,0.0
E7A2,Bind,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,10599,51.71,0.0
E7A2,Bind,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,1829,45.33,0.0
E7A2,Bind,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,73227,52.74,0.0
E7A2,Bind,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,43561,49.22,0.0
E7A2,Bind,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,91240,50.7,0.0
E7A2,Bind,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,53552,51.01,0.0
E7A2,Bind,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,72408,49.86,0.0
E7A2,Bind,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,28026,49.9,0.0
E7A2,Bind,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,20718,48.08,0.0
E7A2,Bind,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,13438,44.76,0.0
E7A2,Bind,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,6408,47.86,0.0
E7A2,Bind,Raze,f94c3b30-42be-e959-889c-5aa313dba261,115266,50.22,0.0
E7A2,Bind,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,85255,49.68,0.0
E7A2,Bind,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,108273,50.42,0.0
E7A2,Breeze,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,4433,46.33,0.0
E7A2,Breeze,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,5267,49.65,0.0
E7A2,Breeze,Omen,8e253930-4c05-31dd-1b6c-968525494517,10992,44.93,0.0
E7A2,Breeze,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,12593,48.61,0.0
E7A2,Breeze,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,25638,49.35,0.0
E7A2,Breeze,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,12826,50.94,0.0
E7A2,Breeze,Viper,707eab51-4836-f488-046a-cda6bf494859,147747,49.99,0.0
E7A2,Breeze,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,24996,48.95,0.0
E7A2,Breeze,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,5060,45.77,0.0
E7A2,Breeze,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,3820,48.74,0.0
E7A2,Breeze,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,9728,45.6,0.0
E7A2,Breeze,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,35659,53.87,0.0
E7A2,Breeze,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,71384,50.14,0.0
E7A2,Breeze,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,102480,51.01,0.0
E7A2,Breeze,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,34471,50.49,0.0
E7A2,Breeze,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,21877,48.88,0.0
E7A2,Breeze,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,3785,44.99,0.0
E7A2,Breeze,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,112106,50.58,0.0
E7A2,Breeze,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,31417,45.6,0.0
E7A2,Breeze,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,2537,46.67,0.0
E7A2,Breeze,Raze,f94c3b30-42be-e959-889c-5aa313dba261,11706,47.63,0.0
E7A2,Breeze,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,150663,50.4,0.0
E7A2,Breeze,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,110721,50.46,0.0
E7A2,Icebox,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,5849,47.08,0.0
E7A2,Icebox,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,8390,49.05,0.0
E7A2,Icebox,Omen,8e253930-4c05-31dd-1b6c-968525494517,23846,46.61,0.0
E7A2,Icebox,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,8214,47.76,0.0
E7A2,Icebox,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,56031,51.08,0.0
E7A2,Icebox,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,14266,50.33,0.0
E7A2,Icebox,Viper,707eab51-4836-f488-046a-cda6bf494859,125894,49.82,0.0
E7A2,Icebox,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,10586,46.72,0.0
E7A2,Icebox,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,6356,46.11,0.0
E7A2,Icebox,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,9120,49.97,0.0
E7A2,Icebox,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,6928,47.23,0.0
E7A2,Icebox,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,50502,53.77,0.0
E7A2,Icebox,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,68516,49.79,0.0
E7A2,Icebox,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,109732,50.96,0.0
E7A2,Icebox,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,51948,50.52,0.0
E7A2,Icebox,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,14342,47.89,0.0
E7A2,Icebox,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,107582,50.17,0.0
E7A2,Icebox,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,66149,50.38,0.0
E7A2,Icebox,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,23669,45.4,0.0
E7A2,Icebox,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,2095,46.44,0.0
E7A2,Icebox,Raze,f94c3b30-42be-e959-889c-5aa313dba261,44227,48.71,0.0
E7A2,Icebox,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,142131,50.35,0.0
E7A2,Icebox,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,15793,49.07,0.0
E7A2,Lotus,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,13526,50.06,0.0
E7A2,Lotus,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,28033,49.6,0.0
E7A2,Lotus,Omen,8e253930-4c05-31dd-1b6c-968525494517,94666,47.85,0.0
E7A2,Lotus,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,8808,48.09,0.0
E7A2,Lotus,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,32250,50.18,0.0
E7A2,Lotus,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,19404,51.18,0.0
E7A2,Lotus,Viper,707eab51-4836-f488-046a-cda6bf494859,10747,48.79,0.0
E7A2,Lotus,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,11250,48.55,0.0
E7A2,Lotus,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,43540,49.01,0.0
E7A2,Lotus,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,10189,50.75,0.0
E7A2,Lotus,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,3712,46.26,0.0
E7A2,Lotus,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,74446,53.4,0.0
E7A2,Lotus,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,68216,50.55,0.0
E7A2,Lotus,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,91247,50.75,0.0
E7A2,Lotus,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,86686,50.63,0.0
E7A2,Lotus,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,33309,49.62,0.0
E7A2,Lotus,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,11474,48.65,0.0
E7A2,Lotus,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,59997,50.0,0.0
E7A2,Lotus,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,11205,44.69,0.0
E7A2,Lotus,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,9714,48.47,0.0
E7A2,Lotus,Raze,f94c3b30-42be-e959-889c-5aa313dba261,103082,49.97,0.0
E7A2,Lotus,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,96720,50.02,0.0
E7A2,Lotus,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,47901,49.82,0.0
E7A2,Split,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,15805,49.78,0.0
E7A2,Split,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,13797,49.46,0.0
E7A2,Split,Omen,8e253930-4c05-31dd-1b6c-968525494517,91048,47.97,0.0
E7A2,Split,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,5379,47.46,0.0
E7A2,Split,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,79710,51.82,0.0
E7A2,Split,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,18778,50.27,0.0
E7A2,Split,Viper,707eab51-4836-f488-046a-cda6bf494859,10317,48.11,0.0
E7A2,Split,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,10755,49.24,0.0
E7A2,Split,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,32121,49.16,0.0
E7A2,Split,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,8031,50.83,0.0
E7A2,Split,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,980,41.63,0.0
E7A2,Split,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,70161,53.13,0.0
E7A2,Split,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,24570,48.36,0.0
E7A2,Split,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,85436,50.85,0.0
E7A2,Split,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,36640,50.03,0.0
E7A2,Split,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,64336,50.11,0.0
E7A2,Split,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,21570,48.95,0.0
E7A2,Split,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,14286,49.65,0.0
E7A2,Split,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,19781,45.41,0.0
E7A2,Split,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,11978,48.83,0.0
E7A2,Split,Raze,f94c3b30-42be-e959-889c-5aa313dba261,97048,50.22,0.0
E7A2,Split,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,99036,49.77,0.0
E7A2,Split,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,107989,50.13,0.0
E7A2,Sunset,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,13643,48.56,0.0
E7A2,Sunset,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,16567,50.17,0.0
E7A2,Sunset,Omen,8e253930-4c05-31dd-1b6c-968525494517,94241,47.91,0.0
E7A2,Sunset,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,6841,47.48,0.0
E7A2,Sunset,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,34492,50.47,0.0
E7A2,Sunset,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,38757,51.16,0.0
E7A2,Sunset,Viper,707eab51-4836-f488-046a-cda6bf494859,4696,48.06,0.0
E7A2,Sunset,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,12613,46.46,0.0
E7A2,Sunset,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,18041,48.66,0.0
E7A2,Sunset,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,8101,50.43,0.0
E7A2,Sunset,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,3300,45.09,0.0
E7A2,Sunset,Clove,1dbf2edd-4729-0984-3115-daa5eed44993,76696,53.34,0.0
E7A2,Sunset,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,28439,49.2,0.0
E7A2,Sunset,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,93125,50.87,0.0
E7A2,Sunset,Gekko,e370fa57-4757-3604-3648-499e1f642d3f,83980,50.5,0.0
E7A2,Sunset,Skye,6f2a04ca-43e0-be17-7f36-b3908627744d,23913,49.28,0.0
E7A2,Sunset,Killjoy,1e58de9c-4950-5125-93e9-a0aee9f98746,7082,47.19,0.0
E7A2,Sunset,Sova,320b2a48-4d9b-a075-30f1-1f93a9b638fa,47384,49.96,0.0
E7A2,Sunset,Kayo,601dbbe7-43ce-be57-2a40-4abd24953621,23177,45.55,0.0
E7A2,Sunset,Astra,41fb69c1-4189-7b37-f117-bcaf1e96f1bf,8491,48.69,0.0
E7A2,Sunset,Raze,f94c3b30-42be-e959-889c-5aa313dba261,76531,50.29,0.0
E7A2,Sunset,Jett,add6443a-41bd-e414-f6ad-e58d267f4e95,94954,50.11,0.0
E7A2,Sunset,Cypher,117ed9e3-49f3-6512-3ccf-0cada7e3823b,145365,50.43,0.0
E7A3,ALL,Brimstone,9f0d8ba9-4140-b941-57d3-a7ad57c6b417,407840,51.4,0.0
E7A3,ALL,Fade,dade69b4-4f5a-8528-247b-219e5a1facd6,153843,49.82,0.0
E7A3,ALL,Omen,8e253930-4c05-31dd-1b6c-968525494517,937222,49.47,0.0
E7A3,ALL,Neon,bb2a4828-46eb-8cd1-e765-15848195d751,82961,48.32,0.0
E7A3,ALL,Sage,569fdd95-4d10-43ab-ca70-79becc718b46,535947,51.06,0.0
E7A3,ALL,Phoenix,eb93336a-449b-9c1b-0a54-a891f7921d69,241254,51.66,0.0
E7A3,ALL,Viper,707eab51-4836-f488-046a-cda6bf494859,277463,50.31,0.0
E7A3,ALL,Yoru,7f94d92c-4234-0a36-9646-3a87eb8b5c89,110938,48.62,0.0
E7A3,ALL,Breach,5f8d3a7f-467b-97f3-062c-13acf203c006,226802,48.93,0.0
E7A3,ALL,Deadlock,cc8b64c8-4b25-4ff9-6e7f-37b4da43d235,48991,49.42,0.0
E7A3,ALL,Harbor,95b78ed7-4637-86d9-7e41-71ba8c293152,55799,46.27,0.0
E7A3,ALL,Chamber,22697a3d-45bf-8dd7-4fec-84a9e28c69d7,417683,49.27,0.0
E7A3,ALL,Reyna,a3bfb853-43b2-7238-a4f1-ad90e9e46bcc,921412,51.05,0.0
